,지역,학교명,위도,경도,구
0,서울특별시 서초구,서울교육대학교부설초등학교,37.49073913,127.01542350000001,서초구
1,서울특별시 종로구,서울대학교사범대학부설초등학교,37.577017,127.003091,종로구
2,서울특별시 강남구,서울개원초등학교,37.48161815,127.0587379,강남구
3,서울특별시 강남구,서울개일초등학교,37.48621378,127.05774199999999,강남구
4,서울특별시 강남구,서울구룡초등학교,37.48119253,127.0517549,강남구
5,서울특별시 강남구,서울논현초등학교,37.5,127.0,서초구
6,서울특별시 강남구,서울대곡초등학교,37.49471191,127.06502649999999,강남구
7,서울특별시 강남구,서울대도초등학교,37.49276798,127.05334599999999,강남구
8,서울특별시 강남구,서울대모초등학교,37.481536,127.08656200000001,강남구
9,서울특별시 강남구,서울대왕초등학교,37.46462136,127.10558950000001,강남구
10,서울특별시 강남구,서울대진초등학교,37.49701058,127.07807849999999,강남구
11,서울특별시 강남구,서울대청초등학교,37.49313304,127.08778570000001,강남구
12,서울특별시 강남구,서울대치초등학교,37.49131135,127.0619659,강남구
13,서울특별시 강남구,서울대현초등학교,37.5,127.1,송파구
14,서울특별시 강남구,서울도곡초등학교,37.49950701,127.05444550000001,강남구
15,서울특별시 강남구,서울도성초등학교,37.50146282,127.0488738,강남구
16,서울특별시 서초구,서울반원초등학교,37.5,127.0,서초구
17,서울특별시 서초구,서울반포초등학교,37.5028857,126.9915,서초구
18,서울특별시 서초구,서울방배초등학교,37.48676419,126.98713719999999,서초구
19,서울특별시 서초구,서울방일초등학교,37.4,126.9,안양시 만안구
20,서울특별시 서초구,서울방현초등학교,37.4,126.9,안양시 만안구
21,서울특별시 강남구,서울봉은초등학교,37.52008278,127.06093090000002,강남구
22,서울특별시 강남구,서울삼릉초등학교,37.51325956,127.04694950000001,강남구
23,서울특별시 서초구,서울서래초등학교,37.5,126.9,영등포구
24,서울특별시 서초구,서울서원초등학교,37.5,127.0,서초구
25,서울특별시 서초구,서울서이초등학교,37.5,127.0,서초구
26,서울특별시 서초구,서울서일초등학교,37.48529597,127.0221612,서초구
27,서울특별시 서초구,서울서초초등학교,37.499311,127.024064,서초구
28,서울특별시 강남구,서울수서초등학교,37.4,127.1,성남시 분당구
29,서울특별시 강남구,서울신구초등학교,37.5233613,127.02399150000001,강남구
30,서울특별시 서초구,서울신동초등학교,37.51712824,127.0113885,서초구
31,서울특별시 서초구,서울신중초등학교,37.4799348,127.0102613,서초구
32,서울특별시 강남구,서울압구정초등학교,37.531791,127.02978999999999,강남구
33,서울특별시 서초구,서울양재초등학교,37.47416448,127.0318939,서초구
34,서울특별시 강남구,서울양전초등학교,37.4,127.0,의왕시
35,서울특별시 서초구,서울언남초등학교,37.4,127.0,의왕시
36,서울특별시 강남구,서울언북초등학교,37.5,127.0,서초구
37,서울특별시 강남구,서울언주초등학교,37.4,127.0,의왕시
38,서울특별시 강남구,서울역삼초등학교,37.49316115,127.03260300000001,강남구
39,서울특별시 강남구,서울영희초등학교,37.49230166,127.08113119999999,강남구
40,서울특별시 강남구,서울왕북초등학교,37.4,127.0,의왕시
41,서울특별시 서초구,서울우암초등학교,37.47229591,127.02372199999999,서초구
42,서울특별시 서초구,서울원명초등학교,37.50077618,127.0167058,서초구
43,서울특별시 서초구,서울원촌초등학교,37.5,127.0,서초구
44,서울특별시 서초구,서울이수초등학교,37.47837007,126.9844162,서초구
45,서울특별시 강남구,서울일원초등학교,37.48978925,127.07632509999999,강남구
46,서울특별시 서초구,서울잠원초등학교,37.5,126.9,영등포구
47,서울특별시 강남구,서울청담초등학교,37.52827458,127.0451443,강남구
48,서울특별시 강남구,서울포이초등학교,37.47529287,127.0514162,강남구
49,서울특별시 강남구,서울학동초등학교,37.51206565,127.03980940000001,강남구
50,서울특별시 송파구,서울가동초등학교,37.49741173,127.1300169,송파구
51,서울특별시 송파구,서울가원초등학교,37.48944098,127.11102930000001,송파구
52,서울특별시 송파구,서울가주초등학교,37.49656559,127.1292872,송파구
53,서울특별시 강동구,서울강동초등학교,37.54636479,127.1301879,강동구
54,서울특별시 강동구,서울강일초등학교,37.5,127.1,송파구
55,서울특별시 송파구,서울거여초등학교,37.50516583,127.14097360000001,송파구
56,서울특별시 송파구,서울거원초등학교,37.487601,127.144669,송파구
57,서울특별시 강동구,서울고덕초등학교,37.560722999999996,127.16655700000001,강동구
58,서울특별시 강동구,서울고명초등학교,37.55297225,127.14743729999999,강동구
59,서울특별시 강동구,서울길동초등학교,37.53859177,127.1449741,강동구
60,서울특별시 송파구,서울남천초등학교,37.501445200000006,127.1507649,송파구
61,서울특별시 강동구,서울대명초등학교,37.547292,127.15324299999999,강동구
62,서울특별시 송파구,서울마천초등학교,37.49550698,127.1526301,송파구
63,서울특별시 강동구,서울명덕초등학교,37.55676296,127.1450817,강동구
64,서울특별시 강동구,서울명원초등학교,37.55128893,127.1504986,강동구
65,서울특별시 강동구,서울명일초등학교,37.55454236,127.14256950000001,강동구
66,서울특별시 강동구,서울묘곡초등학교,37.558201000000004,127.153231,강동구
67,서울특별시 송파구,서울문덕초등학교,37.485326,127.12739499999999,송파구
68,서울특별시 송파구,서울문정초등학교,37.48907312,127.1290119,송파구
69,서울특별시 송파구,서울방산초등학교,37.509493,127.12106599999998,송파구
70,서울특별시 송파구,서울방이초등학교,37.513554,127.12093999999999,송파구
71,서울특별시 송파구,서울삼전초등학교,37.50169921,127.09326940000001,송파구
72,서울특별시 강동구,서울상일초등학교,37.54757172,127.1726617,강동구
73,서울특별시 송파구,서울석촌초등학교,37.5,127.1,송파구
74,서울특별시 강동구,서울선린초등학교,37.52921,127.145793,강동구
75,서울특별시 강동구,서울선사초등학교,37.55584906,127.1282034,강동구
76,서울특별시 강동구,서울성내초등학교,37.53135876,127.1225001,강동구
77,서울특별시 강동구,서울성일초등학교,37.53,127.11,송파구
78,서울특별시 송파구,서울세륜초등학교,37.51855907,127.13416200000002,송파구
79,서울특별시 송파구,서울송전초등학교,37.50881566,127.0951331,송파구
80,서울특별시 송파구,서울송파초등학교,37.50713665,127.11111880000001,송파구
81,서울특별시 송파구,서울신가초등학교,37.50036334,127.1198801,송파구
82,서울특별시 강동구,서울신명초등학교,37.54094252,127.14998899999999,강동구
83,서울특별시 강동구,서울신암초등학교,37.55002187,127.1244047,강동구
84,서울특별시 송파구,서울신천초등학교,37.51399831,127.09503559999999,송파구
85,서울특별시 송파구,서울아주초등학교,37.50582752,127.0757669,송파구
86,서울특별시 송파구,서울영풍초등학교,37.4962218,127.1430149,송파구
87,서울특별시 송파구,서울오금초등학교,37.50938617,127.1315713,송파구
88,서울특별시 송파구,서울오륜초등학교,37.51242465,127.1345084,송파구
89,서울특별시 송파구,서울잠동초등학교,37.518515,127.10004099999999,송파구
90,서울특별시 송파구,서울잠신초등학교,37.51414797,127.087946,송파구
91,서울특별시 송파구,서울잠실초등학교,37.5201684,127.1115047,송파구
92,서울특별시 송파구,서울잠일초등학교,37.51473995,127.0816351,송파구
93,서울특별시 송파구,서울잠전초등학교,37.50733935,127.0838483,송파구
94,서울특별시 송파구,서울중대초등학교,37.49981091,127.113605,송파구
95,서울특별시 강동구,서울천동초등학교,37.541015,127.13782759999998,강동구
96,서울특별시 강동구,서울천일초등학교,37.54436095,127.13343880000001,강동구
97,서울특별시 강동구,서울천호초등학교,37.54771987,127.13659059999999,강동구
98,서울특별시 송파구,서울토성초등학교,37.53188106,127.1156313,송파구
99,서울특별시 송파구,서울평화초등학교,37.491587,127.12266899999999,송파구
100,서울특별시 송파구,서울풍납초등학교,37.53508641,127.11786740000001,송파구
101,서울특별시 송파구,서울풍성초등학교,37.52629333,127.1134868,송파구
102,서울특별시 강동구,서울한산초등학교,37.5286963,127.1410767,강동구
103,서울특별시 강서구,서울가곡초등학교,37.5557076,126.8361018,강서구
104,서울특별시 강서구,서울가양초등학교,37.56221656,126.85852050000001,강서구
105,서울특별시 양천구,서울갈산초등학교,37.5,126.8,부천시
106,서울특별시 양천구,서울강서초등학교,37.52241335,126.8409892,양천구
107,서울특별시 양천구,서울강신초등학교,37.543019,126.82927409999999,양천구
108,서울특별시 양천구,서울강월초등학교,37.516341,126.8334325,양천구
109,서울특별시 강서구,서울개화초등학교,37.573669,126.80433899999998,강서구
110,서울특별시 양천구,서울경인초등학교,37.53286985,126.8856977,양천구
111,서울특별시 양천구,서울계남초등학교,37.51016938,126.86001680000001,양천구
112,서울특별시 강서구,서울공진초등학교,37.55782887,126.82261100000001,강서구
113,서울특별시 강서구,서울공항초등학교,37.56308924,126.8216478,강서구
114,서울특별시 양천구,서울남명초등학교,37.51568355,126.85408390000002,양천구
115,서울특별시 강서구,서울내발산초등학교,37.5508811,126.838163,강서구
116,서울특별시 강서구,서울등명초등학교,37.56089508,126.8423834,강서구
117,서울특별시 강서구,서울등서초등학교,37.55188331,126.8550364,강서구
118,서울특별시 강서구,서울등양초등학교,37.5,126.8,부천시
119,서울특별시 강서구,서울등원초등학교,37.560326,126.850073,강서구
120,서울특별시 강서구,서울등촌초등학교,37.54761251,126.8579416,강서구
121,서울특별시 강서구,서울등현초등학교,37.6,126.8,강서구
122,서울특별시 양천구,서울목동초등학교,37.52280796,126.87212009999999,양천구
123,서울특별시 양천구,서울목원초등학교,37.54293623,126.8824461,양천구
124,서울특별시 강서구,서울발산초등학교,37.550352000000004,126.831075,강서구
125,서울특별시 강서구,서울방화초등학교,37.5,126.8,부천시
126,서울특별시 강서구,서울백석초등학교,37.553528,126.862086,강서구
127,서울특별시 강서구,서울삼정초등학교,37.58050789,126.8104935,강서구
128,서울특별시 양천구,서울서정초등학교,37.52345129,126.8672365,양천구
129,서울특별시 강서구,서울송정초등학교,37.5627394,126.81109209999998,강서구
130,서울특별시 강서구,서울송화초등학교,37.56815091,126.8180317,강서구
131,서울특별시 양천구,서울신강초등학교,37.526092999999996,126.841651,양천구
132,서울특별시 강서구,서울신곡초등학교,37.538577000000004,126.855847,강서구
133,서울특별시 양천구,서울신남초등학교,37.516093,126.844697,양천구
134,서울특별시 양천구,서울신목초등학교,37.516832,126.872897,양천구
135,서울특별시 양천구,서울신서초등학교,37.52055887,126.8623322,양천구
136,서울특별시 양천구,서울신원초등학교,37.52951576,126.8298644,양천구
137,서울특별시 강서구,서울신월초등학교,37.539986,126.83902900000001,강서구
138,서울특별시 강서구,서울신정초등학교,37.53207243,126.8523594,강서구
139,서울특별시 양천구,서울양강초등학교,37.52360403,126.8474801,양천구
140,서울특별시 양천구,서울양동초등학교,37.526146999999995,126.85111100000002,양천구
141,서울특별시 양천구,서울양명초등학교,37.51637504,126.8566344,양천구
142,서울특별시 양천구,서울양목초등학교,37.523916799999995,126.86147079999999,양천구
143,서울특별시 양천구,서울양원초등학교,37.5382167,126.82310559999999,양천구
144,서울특별시 강서구,서울양천초등학교,37.570127,126.839551,강서구
145,서울특별시 양천구,서울양화초등학교,37.54366993,126.8739855,양천구
146,서울특별시 강서구,서울염강초등학교,37.56111323,126.86422250000001,강서구
147,서울특별시 강서구,서울염동초등학교,37.55209431,126.8723507,강서구
148,서울특별시 강서구,서울염창초등학교,37.55322433,126.86760020000001,강서구
149,서울특별시 양천구,서울영도초등학교,35.090003,129.04593300000002,영도구
150,서울특별시 강서구,서울우장초등학교,37.54963737,126.8459831,강서구
151,서울특별시 강서구,서울월정초등학교,37.53499572,126.83629199999999,강서구
152,서울특별시 양천구,서울월촌초등학교,37.54069543,126.876258,양천구
153,서울특별시 양천구,서울은정초등학교,37.51112896,126.86704569999999,양천구
154,서울특별시 강서구,서울정곡초등학교,37.57696042,126.81893400000001,강서구
155,서울특별시 양천구,서울정목초등학교,37.53652975,126.870051,양천구
156,서울특별시 양천구,서울지향초등학교,37.5133162,126.83738909999998,양천구
157,서울특별시 강서구,서울치현초등학교,37.57591942,126.81464380000001,강서구
158,서울특별시 강서구,서울탑산초등학교,37.56701674,126.8523675,강서구
159,서울특별시 강서구,서울화곡초등학교,37.543669799999996,126.8464706,강서구
160,서울특별시 강서구,유석초등학교,37.56080163,126.8537787,강서구
161,서울특별시 금천구,동광초등학교,37.451985,126.91671299999999,금천구
162,서울특별시 금천구,서울가산초등학교,37.478125,126.896445,금천구
163,서울특별시 구로구,서울개명초등학교,37.48303805,126.85098159999998,구로구
164,서울특별시 구로구,서울개봉초등학교,37.48952311,126.8579748,구로구
165,서울특별시 구로구,서울개웅초등학교,37.48857258,126.84998459999998,구로구
166,서울특별시 구로구,서울고산초등학교,37.49897363,126.8647738,구로구
167,서울특별시 구로구,서울고척초등학교,37.50094667,126.85698059999999,구로구
168,서울특별시 구로구,서울구로남초등학교,37.4854394,126.890974,구로구
169,서울특별시 구로구,서울구로초등학교,37.49746124,126.8865524,구로구
170,서울특별시 구로구,서울구일초등학교,37.4931916,126.8734733,구로구
171,서울특별시 금천구,서울금산초등학교,37.44144432,126.9080892,금천구
172,서울특별시 금천구,서울금천초등학교,37.454978000000004,126.912769,금천구
173,서울특별시 영등포구,서울당산초등학교,37.54012002,126.8962413,영등포구
174,서울특별시 영등포구,서울당서초등학교,37.53202852,126.89981409999999,영등포구
175,서울특별시 영등포구,서울당중초등학교,37.526185999999996,126.89000700000001,영등포구
176,서울특별시 영등포구,서울대길초등학교,37.29534,126.54483,
177,서울특별시 영등포구,서울대동초등학교,37.49370368,126.9001186,영등포구
178,서울특별시 영등포구,서울대방초등학교,37.50309971,126.9194452,영등포구
179,서울특별시 영등포구,서울대영초등학교,37.300959999999996,126.54211000000001,
180,서울특별시 구로구,서울덕의초등학교,37.50602878,126.85734640000001,구로구
181,서울특별시 영등포구,서울도림초등학교,37.5086805,126.9071155,영등포구
182,서울특별시 영등포구,서울도신초등학교,37.49926879,126.90071280000001,영등포구
183,서울특별시 금천구,서울독산초등학교,37.465365000000006,126.899965,금천구
184,서울특별시 구로구,서울동구로초등학교,37.49159566,126.892301,구로구
185,서울특별시 금천구,서울두산초등학교,37.4675483,126.89094740000002,금천구
186,서울특별시 구로구,서울매봉초등학교,37.50479,126.844402,구로구
187,서울특별시 금천구,서울문교초등학교,37.4665726,126.90888100000001,금천구
188,서울특별시 영등포구,서울문래초등학교,37.518471000000005,126.893229,영등포구
189,서울특별시 금천구,서울문백초등학교,37.44707699,126.8986979,금천구
190,서울특별시 금천구,서울문성초등학교,37.47448626,126.8992759,금천구
191,서울특별시 구로구,서울미래초등학교,37.50510683,126.88807890000001,구로구
192,서울특별시 금천구,서울백산초등학교,37.44678681,126.90514440000001,금천구
193,서울특별시 구로구,서울세곡초등학교,37.50505628,126.8491193,구로구
194,서울특별시 금천구,서울시흥초등학교,37.45533882,126.90464080000001,금천구
195,서울특별시 구로구,서울신구로초등학교,37.49965913,126.8897653,구로구
196,서울특별시 영등포구,서울신대림초등학교,37.49136949,126.9059972,영등포구
197,서울특별시 구로구,서울신도림초등학교,37.51240503,126.8807793,구로구
198,서울특별시 구로구,서울신미림초등학교,37.50714192,126.87955259999998,구로구
199,서울특별시 영등포구,서울신영초등학교,37.50100557,126.89609640000002,영등포구
200,서울특별시 금천구,서울신흥초등학교,37.45934662,126.9093513,금천구
201,서울특별시 금천구,서울안천초등학교,37.4585983,126.8884707,금천구
202,서울특별시 영등포구,서울여의도초등학교,37.52320626,126.93679499999999,영등포구
203,서울특별시 금천구,서울영남초등학교,37.475435,126.90986399999998,금천구
204,서울특별시 영등포구,서울영동초등학교,37.52653,126.90741899999999,영등포구
205,서울특별시 영등포구,서울영등포초등학교,37.51294757,126.89826059999999,영등포구
206,서울특별시 영등포구,서울영림초등학교,37.48744,126.902652,영등포구
207,서울특별시 구로구,서울영서초등학교,37.4883984,126.8947321,구로구
208,서울특별시 영등포구,서울영신초등학교,37.5098097,126.9184291,영등포구
209,서울특별시 영등포구,서울영원초등학교,37.510888,126.90218899999999,영등포구
210,서울특별시 구로구,서울영일초등학교,37.48564457,126.8838114,구로구
211,서울특별시 영등포구,서울영중초등학교,37.523798,126.90392990000001,영등포구
212,서울특별시 구로구,서울오류남초등학교,37.48968634,126.83911370000001,구로구
213,서울특별시 구로구,서울오류초등학교,37.498195,126.84234599999999,구로구
214,서울특별시 구로구,서울오정초등학교,37.489698,126.826203,구로구
215,서울특별시 구로구,서울온수초등학교,37.49400335,126.82596909999998,구로구
216,서울특별시 영등포구,서울우신초등학교,37.510414000000004,126.911806,영등포구
217,서울특별시 영등포구,서울윤중초등학교,37.519335,126.923152,영등포구
218,서울특별시 금천구,서울정심초등학교,37.47199234,126.9082146,금천구
219,서울특별시 금천구,서울탑동초등학교,37.45251781,126.9153675,금천구
220,서울특별시 동대문구,경희초등학교,37.594945,127.04909199999999,동대문구
221,서울특별시 중랑구,금성초등학교,37.61531395,127.0898591,중랑구
222,서울특별시 동대문구,서울삼육초등학교,37.58877033,127.04717360000001,동대문구
223,서울특별시 동대문구,서울군자초등학교,37.56412385,127.0605231,동대문구
224,서울특별시 동대문구,서울답십리초등학교,37.56880432,127.05542859999998,동대문구
225,서울특별시 동대문구,서울동답초등학교,37.57150295,127.06403359999999,동대문구
226,서울특별시 중랑구,서울동원초등학교,37.60457653,127.10449140000001,중랑구
227,서울특별시 중랑구,서울망우초등학교,37.598518,127.10334399999999,중랑구
228,서울특별시 중랑구,서울면남초등학교,37.57726134,127.087667,중랑구
229,서울특별시 중랑구,서울면동초등학교,37.58535305,127.08659409999999,중랑구
230,서울특별시 중랑구,서울면목초등학교,37.59069723,127.08728870000002,중랑구
231,서울특별시 중랑구,서울면북초등학교,37.59441779,127.10354869999999,중랑구
232,서울특별시 중랑구,서울면일초등학교,37.59204241,127.0997953,중랑구
233,서울특별시 중랑구,서울면중초등학교,37.58244053,127.09654909999999,중랑구
234,서울특별시 중랑구,서울묵동초등학교,37.60335895,127.08082590000001,중랑구
235,서울특별시 동대문구,서울배봉초등학교,37.580154,127.065973,동대문구
236,서울특별시 중랑구,서울봉화초등학교,37.61357488,127.09240770000001,중랑구
237,서울특별시 중랑구,서울상봉초등학교,37.59798021,127.0831709,중랑구
238,서울특별시 중랑구,서울신내초등학교,37.6049335,127.10012959999999,중랑구
239,서울특별시 동대문구,서울신답초등학교,37.57270542,127.0429615,동대문구
240,서울특별시 중랑구,서울신묵초등학교,37.60652294,127.0758372,중랑구
241,서울특별시 중랑구,서울신현초등학교,37.6056743,127.0936591,중랑구
242,서울특별시 동대문구,서울안평초등학교,37.56596984,127.0720337,동대문구
243,서울특별시 동대문구,서울용두초등학교,37.57641471,127.02838729999999,동대문구
244,서울특별시 중랑구,서울원묵초등학교,37.6177489,127.0868129,중랑구
245,서울특별시 동대문구,서울이문초등학교,37.602329,127.064292,동대문구
246,서울특별시 동대문구,서울장평초등학교,37.57287151,127.05895890000002,동대문구
247,서울특별시 동대문구,서울전곡초등학교,37.580525,127.05645,동대문구
248,서울특별시 동대문구,서울전농초등학교,37.57472977,127.0543327,동대문구
249,서울특별시 동대문구,서울전동초등학교,37.57908383,127.06080690000002,동대문구
250,서울특별시 동대문구,서울종암초등학교,37.58230633,127.0318584,동대문구
251,서울특별시 중랑구,서울중곡초등학교,37.57489299,127.0834395,중랑구
252,서울특별시 중랑구,서울중랑초등학교,37.58966381,127.07550309999999,중랑구
253,서울특별시 중랑구,서울중목초등학교,37.59008654,127.0793713,중랑구
254,서울특별시 중랑구,서울중화초등학교,37.60292027,127.094066,중랑구
255,서울특별시 중랑구,서울중흥초등학교,37.60167359,127.08414429999999,중랑구
256,서울특별시 동대문구,서울청량초등학교,37.59230922,127.055908,동대문구
257,서울특별시 동대문구,서울홍릉초등학교,37.5907831,127.047101,동대문구
258,서울특별시 동대문구,서울홍파초등학교,37.58620351,127.0395183,동대문구
259,서울특별시 동대문구,서울휘경초등학교,37.585,127.05799999999999,동대문구
260,서울특별시 동대문구,은석초등학교,37.578434,127.075702,동대문구
261,서울특별시 동작구,서울강남초등학교,37.505891999999996,126.953153,동작구
262,서울특별시 관악구,서울관악초등학교,37.48102412,126.94255600000001,관악구
263,서울특별시 관악구,서울구암초등학교,37.48,126.94,관악구
264,서울특별시 관악구,서울난곡초등학교,37.46912956,126.9163436,관악구
265,서울특별시 관악구,서울난우초등학교,37.477123,126.917524,관악구
266,서울특별시 관악구,서울난향초등학교,37.4,126.9,안양시 만안구
267,서울특별시 관악구,서울남부초등학교,37.48512106,126.92218259999999,관악구
268,서울특별시 동작구,서울남사초등학교,37.482523,126.978839,동작구
269,서울특별시 동작구,서울남성초등학교,37.48459633,126.9754872,동작구
270,서울특별시 동작구,서울노량진초등학교,37.51175119,126.94082220000001,동작구
271,서울특별시 관악구,서울당곡초등학교,37.4,126.9,안양시 만안구
272,서울특별시 동작구,서울대림초등학교,37.500823,126.92523500000001,동작구
273,서울특별시 동작구,서울동작초등학교,37.49411478,126.97651090000002,동작구
274,서울특별시 동작구,서울문창초등학교,37.48898312,126.9148425,동작구
275,서울특별시 관악구,서울미성초등학교,37.478137700000005,126.91265530000001,관악구
276,서울특별시 동작구,서울본동초등학교,37.50992616,126.9538533,동작구
277,서울특별시 관악구,서울봉천초등학교,37.48326879,126.9581888,관악구
278,서울특별시 관악구,서울사당초등학교,37.47383781,126.97335179999999,관악구
279,서울특별시 관악구,서울삼성초등학교,37.4,126.9,안양시 만안구
280,서울특별시 동작구,서울상도초등학교,37.50034624,126.93727120000001,동작구
281,서울특별시 동작구,서울신길초등학교,37.51007796,126.9262919,동작구
282,서울특별시 동작구,서울신남성초등학교,37.489018,126.96545400000001,동작구
283,서울특별시 관악구,서울신림초등학교,37.47711949,126.92687590000001,관악구
284,서울특별시 관악구,서울신봉초등학교,37.48557554,126.9493908,관악구
285,서울특별시 동작구,서울신상도초등학교,37.500323,126.943968,동작구
286,서울특별시 관악구,서울신성초등학교,37.47200385,126.93675220000002,관악구
287,서울특별시 관악구,서울신우초등학교,37.46326532,126.93253659999999,관악구
288,서울특별시 동작구,서울영본초등학교,37.51117093,126.94847320000001,동작구
289,서울특별시 동작구,서울영화초등학교,37.50890703,126.9329751,동작구
290,서울특별시 관악구,서울원당초등학교,37.48127866,126.9562498,관악구
291,서울특별시 관악구,서울원신초등학교,37.46719779,126.9272428,관악구
292,서울특별시 동작구,서울은로초등학교,37.503762,126.96073799999999,동작구
293,서울특별시 관악구,서울은천초등학교,37.4865852,126.94267830000001,관악구
294,서울특별시 관악구,서울인헌초등학교,37.47675328,126.9598656,관악구
295,서울특별시 관악구,서울청룡초등학교,37.47672482,126.95128249999999,관악구
296,서울특별시 동작구,서울행림초등학교,37.483017,126.9645288,동작구
297,서울특별시 동작구,서울흑석초등학교,37.5082938,126.96513290000001,동작구
298,서울특별시 동작구,중앙대학교사범대학부속초등학교,37.5054521,126.9596784,동작구
299,서울특별시 도봉구,동북초등학교,37.65507873,127.0261507,도봉구
300,서울특별시 노원구,상명초등학교,37.64872329999999,127.066969,노원구
301,서울특별시 노원구,서울계상초등학교,37.66219741,127.06867659999999,노원구
302,서울특별시 노원구,서울공릉초등학교,37.61861498,127.0746307,노원구
303,서울특별시 노원구,서울공연초등학교,37.62754924,127.0745082,노원구
304,서울특별시 노원구,서울노원초등학교,37.6,127.0,성북구
305,서울특별시 노원구,서울노일초등학교,37.67375516,127.05496699999999,노원구
306,서울특별시 노원구,서울녹천초등학교,37.62850733,127.0631173,노원구
307,서울특별시 도봉구,서울누원초등학교,37.68723271,127.0492675,도봉구
308,서울특별시 노원구,서울당현초등학교,37.64825944,127.05821170000002,노원구
309,서울특별시 도봉구,서울도봉초등학교,37.67996049,127.0382892,도봉구
310,서울특별시 노원구,서울동일초등학교,37.6648142,127.0541716,노원구
311,서울특별시 도봉구,서울방학초등학교,37.664101,127.032016,도봉구
312,서울특별시 노원구,서울불암초등학교,37.65078343,127.0806007,노원구
313,서울특별시 노원구,서울상경초등학교,37.67055277,127.05167309999999,노원구
314,서울특별시 노원구,서울상계초등학교,37.65962546,127.0664937,노원구
315,서울특별시 노원구,서울상곡초등학교,37.66290383,127.06207659999998,노원구
316,서울특별시 노원구,서울상수초등학교,37.651990999999995,127.064846,노원구
317,서울특별시 노원구,서울상원초등학교,37.7,127.1,남양주시
318,서울특별시 노원구,서울상월초등학교,37.65865377,127.0569822,노원구
319,서울특별시 노원구,서울상천초등학교,37.64628468,127.0578068,노원구
320,서울특별시 노원구,서울선곡초등학교,37.61869289,127.05780349999999,노원구
321,서울특별시 노원구,서울수락초등학교,37.68450193,127.05518359999999,노원구
322,서울특별시 노원구,서울수암초등학교,37.648425,127.08153999999999,노원구
323,서울특별시 도봉구,서울숭미초등학교,37.65102389,127.0279443,도봉구
324,서울특별시 노원구,서울신계초등학교,37.62979181,127.0527686,노원구
325,서울특별시 도봉구,서울신방학초등학교,37.66668272,127.02892040000002,도봉구
326,서울특별시 노원구,서울신상계초등학교,37.66742959,127.07573590000001,노원구
327,서울특별시 도봉구,서울신창초등학교,37.63653908,127.0420828,도봉구
328,서울특별시 도봉구,서울신학초등학교,37.66121991,127.0257222,도봉구
329,서울특별시 도봉구,서울신화초등학교,37.63319504,127.0408845,도봉구
330,서울특별시 도봉구,서울쌍문초등학교,37.6489,127.024422,도봉구
331,서울특별시 노원구,서울연지초등학교,37.63319071,127.0595368,노원구
332,서울특별시 노원구,서울연촌초등학교,37.634415999999995,127.0725121,노원구
333,서울특별시 도봉구,서울오봉초등학교,37.672244,127.040476,도봉구
334,서울특별시 노원구,서울온곡초등학교,37.66754,127.0659114,노원구
335,서울특별시 노원구,서울용동초등학교,37.64108534,127.0690832,노원구
336,서울특별시 노원구,서울용원초등학교,37.62992402,127.06894140000001,노원구
337,서울특별시 노원구,서울원광초등학교,37.65431182,127.0749157,노원구
338,서울특별시 노원구,서울월계초등학교,37.62761975,127.0501888,노원구
339,서울특별시 도봉구,서울월천초등학교,37.64804621,127.05175259999999,도봉구
340,서울특별시 노원구,서울을지초등학교,37.65059011,127.0730898,노원구
341,서울특별시 도봉구,서울자운초등학교,37.65800959,127.04668240000001,도봉구
342,서울특별시 노원구,서울중계초등학교,37.65784108,127.07331,노원구
343,서울특별시 노원구,서울중원초등학교,37.64398283,127.0627678,노원구
344,서울특별시 노원구,서울중평초등학교,37.63753475,127.0639634,노원구
345,서울특별시 노원구,서울중현초등학교,37.6324103,127.066432,노원구
346,서울특별시 도봉구,서울창경초등학교,37.6565018,127.03468159999998,도봉구
347,서울특별시 도봉구,서울창도초등학교,37.66413541,127.04878529999999,도봉구
348,서울특별시 도봉구,서울창동초등학교,37.65536142,127.04483130000001,도봉구
349,서울특별시 도봉구,서울창림초등학교,37.64323537,127.0416061,도봉구
350,서울특별시 도봉구,서울창원초등학교,37.652431,127.040555,도봉구
351,서울특별시 도봉구,서울창일초등학교,37.64765872,127.04762779999999,도봉구
352,서울특별시 노원구,서울청계초등학교,37.64503334,127.0661408,노원구
353,서울특별시 도봉구,서울초당초등학교,37.6,127.0,성북구
354,서울특별시 노원구,서울태랑초등학교,37.62625137,127.09060179999999,노원구
355,서울특별시 노원구,서울태릉초등학교,37.62310204,127.0850611,노원구
356,서울특별시 노원구,서울한천초등학교,37.620166999999995,127.069042,노원구
357,서울특별시 노원구,청원초등학교,37.665317,127.061327,노원구
358,서울특별시 노원구,태강삼육초등학교,37.641795,127.110518,노원구
359,서울특별시 도봉구,한신초등학교,37.653226000000004,127.032803,도봉구
360,서울특별시 노원구,화랑초등학교,37.62878257,127.08899170000001,노원구
361,서울특별시 서대문구,경기초등학교,37.5651102,126.9628608,서대문구
362,서울특별시 서대문구,명지초등학교,37.58362949,126.9282301,서대문구
363,서울특별시 은평구,서울갈현초등학교,37.619314,126.91651100000001,은평구
364,서울특별시 서대문구,서울고은초등학교,37.58500031,126.94397520000001,서대문구
365,서울특별시 마포구,서울공덕초등학교,37.54580443,126.9548225,마포구
366,서울특별시 은평구,서울구산초등학교,37.61230025,126.90910249999999,은평구
